,client_id,district_id,sex,birth_date
1758,1866,64,0,1942-06-11
1759,1867,1,0,1944-09-24
1760,1868,60,1,1980-02-16
1761,1869,1,0,1933-02-14
1762,1870,1,1,1935-04-29
1763,1871,1,0,1980-02-20
1764,1872,52,0,1963-01-24
1765,1873,52,1,1968-10-26
1766,1874,1,1,1946-10-20
1767,1875,15,1,1976-10-19
1768,1876,1,1,1951-07-01
1769,1877,47,0,1957-08-21
1770,1878,47,1,1963-09-02
1771,1879,21,0,1944-04-02
1772,1880,1,1,1974-08-08
1773,1881,72,1,1934-01-24
1774,1882,72,0,1932-05-24
1775,1883,18,0,1961-10-27
1776,1884,59,0,1976-01-26
1777,1885,47,0,1970-01-07
1778,1886,34,1,1920-04-07
1779,1887,54,1,1926-07-15
1780,1888,66,0,1918-09-24
1781,1889,32,0,1957-07-28
1782,1890,14,0,1955-08-14
1783,1891,62,0,1959-03-04
1784,1892,66,1,1928-03-26
1785,1893,66,0,1934-02-11
1786,1894,1,0,1947-11-05
1787,1895,47,0,1965-11-03
1788,1896,48,1,1982-02-08
1789,1897,36,0,1969-03-07
1790,1898,73,1,1961-08-01
1791,1899,10,1,1941-07-03
1792,1900,23,1,1965-11-22
1793,1901,23,0,1962-11-07
1794,1903,1,0,1939-08-30
1795,1904,66,1,1941-02-22
1796,1905,72,0,1949-05-18
1797,1906,63,1,1922-07-07
1798,1907,75,0,1928-09-08
1799,1908,33,1,1920-01-17
1800,1909,35,0,1944-03-16
1801,1910,67,1,1946-11-08
1802,1911,48,0,1938-04-21
1803,1912,57,1,1972-02-26
1804,1913,69,1,1968-04-15
1805,1914,39,0,1942-06-20
1806,1915,39,1,1939-09-09
1807,1916,28,1,1926-07-19
1808,1917,69,0,1969-03-13
1809,1919,30,1,1949-05-04
1810,1920,42,1,1975-08-07
1811,1921,1,0,1946-10-26
1812,1922,1,1,1949-04-03
1813,1923,1,0,1958-05-07
1814,1924,67,1,1938-05-29
1815,1925,37,1,1938-06-23
1816,1926,37,0,1935-02-08
1817,1927,77,1,1952-04-26
1818,1928,77,0,1952-08-14
1819,1929,65,0,1955-08-15
1820,1930,38,0,1934-02-21
1821,1931,16,0,1942-11-14
1822,1932,15,0,1940-01-21
1823,1934,70,0,1933-11-21
1824,1935,68,0,1929-05-12
1825,1936,15,0,1955-10-16
1826,1937,15,1,1960-03-27
1827,1938,57,0,1939-09-30
1828,1939,1,1,1925-08-14
1829,1940,1,0,1923-01-22
1830,1941,10,0,1921-07-12
1831,1942,10,1,1915-05-10
1832,1943,39,1,1926-02-11
1833,1944,31,0,1957-01-22
1834,1945,54,1,1954-06-03
1835,1946,72,1,1935-07-19
1836,1947,23,1,1981-02-08
1837,1948,71,0,1939-02-19
1838,1949,71,1,1942-06-23
1839,1950,26,1,1929-07-06
1840,1951,41,1,1971-04-29
1841,1952,52,0,1971-03-09
1842,1953,52,1,1965-09-22
1843,1954,69,1,1952-07-28
1844,1955,66,0,1971-10-28
1845,1956,1,0,1925-07-09
1846,1957,63,1,1972-03-04
1847,1958,63,0,1977-11-21
1848,1959,1,1,1920-12-26
1849,1960,22,1,1946-08-23
1850,1961,31,0,1920-06-04
1851,1962,6,1,1950-11-18
1852,1963,38,1,1945-06-12
1853,1964,17,1,1931-08-05
1854,1965,75,1,1939-08-10
1855,1966,19,0,1948-07-01
1856,1967,1,0,1963-11-15
1857,1968,1,1,1960-08-13
1858,1969,53,0,1926-08-26
1859,1970,1,0,1947-11-05
1860,1971,3,0,1969-03-14
1861,1972,1,0,1946-04-29
1862,1973,60,0,1931-09-13
1863,1974,10,1,1918-07-14
1864,1975,10,0,1915-09-27
1865,1976,72,1,1918-10-12
1866,1977,10,0,1935-10-25
1867,1978,18,0,1952-05-22
1868,1979,51,0,1926-03-19
1869,1980,77,1,1959-04-30
1870,1981,19,0,1970-09-22
1871,1982,53,1,1977-07-08
1872,1983,53,0,1982-02-05
1873,1984,1,1,1926-08-29
1874,1985,6,1,1937-12-13
1875,1986,6,0,1942-08-13
1876,1988,13,1,1952-05-04
1877,1989,50,0,1939-01-13
1878,1990,50,1,1943-11-25
1879,1991,64,1,1918-11-09
1880,1993,1,1,1975-06-21
1881,1994,1,0,1967-07-06
1882,1995,50,0,1941-04-10
1883,1996,1,1,1937-03-20
1884,1997,1,0,1977-11-09
1885,1998,40,0,1978-12-15
1886,1999,74,0,1982-02-10
1887,2000,39,0,1942-05-09
1888,2001,34,0,1977-08-05
1889,2002,70,0,1918-11-26
1890,2003,70,1,1921-06-15
1891,2004,1,0,1974-02-03
1892,2005,30,1,1979-10-03
1893,2006,41,0,1962-08-22
1894,2007,41,1,1958-09-13
1895,2008,47,1,1940-06-07
1896,2009,12,1,1936-01-16
1897,2010,37,1,1952-08-12
1898,2011,46,0,1925-11-18
1899,2012,46,1,1923-06-27
1900,2013,1,0,1940-07-10
1901,2015,1,0,1968-11-15
1902,2016,55,1,1934-10-09
1903,2017,55,0,1931-01-23
1904,2018,56,0,1945-08-25
1905,2019,73,1,1932-09-28
1906,2020,73,0,1925-12-20
1907,2021,67,1,1919-12-08
1908,2022,56,1,1939-11-12
1909,2023,56,0,1931-09-02
1910,2024,62,1,1934-04-15
1911,2025,39,1,1941-12-31
1912,2026,39,0,1934-12-03
1913,2027,12,1,1930-01-22
1914,2028,12,0,1924-10-17
1915,2029,5,0,1923-09-19
1916,2030,5,0,1980-08-04
1917,2031,54,1,1926-12-15
1918,2032,1,1,1943-03-21
1919,2033,1,0,1937-07-02
1920,2034,13,1,1926-06-12
1921,2035,13,0,1928-07-27
1922,2037,69,0,1948-08-26
1923,2038,1,0,1980-03-29
1924,2039,68,0,1969-01-20
1925,2040,59,1,1944-08-07
1926,2041,68,1,1956-08-11
1927,2042,49,1,1982-07-04
1928,2043,77,0,1954-09-15
1929,2044,32,0,1961-09-18
1930,2045,28,1,1956-08-22
1931,2046,28,0,1952-08-26
1932,2047,11,0,1943-07-25
1933,2048,23,0,1928-06-03
1934,2049,70,1,1927-02-20
1935,2050,70,0,1932-05-23
1936,2051,74,0,1918-12-07
1937,2052,74,1,1914-05-19
1938,2053,16,1,1918-02-07
1939,2054,48,1,1948-12-06
1940,2055,56,0,1976-08-31
1941,2056,1,1,1978-12-09
1942,2057,6,0,1976-01-02
1943,2058,76,1,1971-03-02
1944,2059,43,1,1972-06-30
1945,2060,43,0,1971-06-04
1946,2061,63,1,1953-07-27
1947,2062,63,0,1954-05-22
1948,2063,68,0,1950-09-26
1949,2064,53,1,1926-07-30
1950,2065,64,1,1978-08-20
1951,2066,1,1,1972-10-27
1952,2067,56,1,1979-10-20
1953,2068,72,0,1930-05-24
1954,2069,70,0,1923-01-01
1955,2070,70,0,1972-07-23
1956,2071,1,1,1973-12-19
1957,2072,75,0,1944-02-09
1958,2073,22,1,1956-02-08
1959,2074,24,0,1961-09-16
1960,2075,74,1,1922-01-29
1961,2076,63,0,1957-02-07
1962,2077,44,0,1930-03-01
1963,2078,10,0,1978-08-03
1964,2079,72,0,1925-05-29
1965,2080,60,1,1963-12-26
1966,2081,46,0,1972-11-06
1967,2082,67,1,1933-02-04
1968,2083,71,1,1943-03-12
1969,2084,1,0,1929-02-16
1970,2085,1,1,1928-11-28
1971,2086,35,0,1954-10-29
1972,2087,68,1,1977-09-29
1973,2088,32,0,1948-08-26
1974,2089,70,0,1967-06-09
1975,2090,70,1,1970-10-07
1976,2091,48,0,1928-01-17
1977,2092,72,1,1945-03-21
1978,2093,48,1,1970-06-24
1979,2094,48,0,1975-09-06
1980,2095,9,1,1974-04-30
1981,2096,74,0,1974-09-06
1982,2097,53,1,1936-11-11
1983,2098,53,0,1939-05-28
1984,2099,1,1,1918-01-16
1985,2100,33,0,1931-09-29
1986,2101,33,1,1935-06-24
1987,2102,51,1,1941-05-27
1988,2103,18,0,1944-02-04
1989,2104,37,1,1948-01-08
1990,2105,42,0,1947-07-18
1991,2106,74,0,1921-03-21
1992,2107,74,1,1923-04-18
1993,2108,77,0,1945-04-21
1994,2109,15,0,1950-05-14
1995,2110,3,0,1967-11-03
1996,2111,57,0,1924-05-29
1997,2112,21,1,1927-09-15
1998,2113,68,1,1937-04-04
1999,2114,51,1,1918-08-21
2000,2115,51,0,1914-03-01
2001,2116,76,1,1930-06-14
2002,2117,53,1,1945-02-28
2003,2118,1,1,1970-11-12
2004,2119,30,0,1960-05-18
2005,2121,64,1,1979-09-25
2006,2122,1,0,1970-07-17
2007,2123,53,1,1982-05-17
2008,2124,68,0,1949-01-14
2009,2125,71,1,1975-04-12
2010,2126,52,0,1975-03-28
2011,2128,38,0,1955-08-13
2012,2129,75,1,1962-12-07
2013,2130,21,0,1945-10-29
2014,2131,39,0,1975-02-11
2015,2132,39,1,1969-02-06
2016,2133,53,0,1921-11-28
2017,2134,53,1,1917-12-14
2018,2135,24,0,1940-08-08
2019,2136,28,0,1940-07-24
2020,2137,73,0,1962-11-09
2021,2138,68,1,1980-12-19
2022,2139,18,0,1932-03-06
2023,2140,18,1,1926-10-18
2024,2141,28,1,1951-09-06
2025,2142,21,0,1941-12-20
2026,2143,21,1,1948-11-12
2027,2144,15,0,1960-01-28
2028,2145,39,0,1968-12-24
2029,2146,65,1,1973-01-04
2030,2147,69,0,1963-08-14
2031,2148,31,0,1953-07-20
2032,2149,33,0,1923-04-09
2033,2150,61,1,1941-04-17
2034,2151,61,0,1945-12-30
2035,2152,17,0,1929-09-07
2036,2153,36,0,1949-05-16
2037,2154,60,0,1957-11-28
2038,2155,15,1,1958-06-10
2039,2156,33,0,1966-12-27
2040,2157,11,1,1945-11-17
2041,2158,10,1,1981-05-06
2042,2159,74,0,1930-01-23
2043,2160,70,1,1945-05-31
2044,2161,1,0,1920-03-06
2045,2162,1,1,1913-09-12
2046,2163,52,1,1918-04-08
2047,2164,47,1,1941-10-29
2048,2165,47,0,1945-03-02
2049,2166,30,0,1947-07-22
2050,2167,1,1,1981-12-13
2051,2168,46,0,1963-07-12
2052,2169,46,1,1971-01-01
2053,2170,70,1,1942-04-30
2054,2171,1,1,1958-11-28
2055,2172,7,0,1929-08-21
2056,2173,56,0,1951-12-17
2057,2174,74,0,1952-08-08
2058,2175,53,0,1942-01-03
2059,2176,18,1,1946-07-16
2060,2177,24,0,1942-05-30
2061,2178,46,1,1939-08-09
2062,2179,9,0,1939-10-27
2063,2180,51,0,1972-10-17
2064,2181,46,1,1968-07-22
2065,2182,75,0,1929-12-01
2066,2183,75,1,1931-08-21
2067,2184,24,1,1970-07-07
2068,2185,20,0,1957-06-20
2069,2186,48,0,1942-07-26
2070,2187,40,1,1933-03-12
2071,2188,40,0,1925-08-25
2072,2189,21,0,1962-11-15
2073,2190,28,1,1974-10-22
2074,2191,28,0,1979-08-04
2075,2192,1,0,1956-04-12
2076,2193,1,1,1952-07-26
2077,2194,50,0,1961-08-22
2078,2195,68,0,1942-09-13
2079,2196,31,0,1955-02-16
2080,2197,47,0,1962-12-10
2081,2198,17,0,1920-02-22
2082,2199,17,1,1911-12-09
2083,2200,66,1,1953-07-31
2084,2201,44,1,1929-02-23
2085,2202,44,0,1928-08-17
2086,2203,10,1,1939-10-01
2087,2204,54,0,1946-08-19
2088,2205,55,1,1952-12-12
2089,2206,10,0,1964-06-04
2090,2207,70,0,1961-02-17
2091,2208,70,1,1959-01-09
2092,2209,30,0,1927-06-13
2093,2210,30,1,1933-04-23
2094,2211,3,0,1920-02-24
2095,2212,52,1,1972-05-27
2096,2213,3,1,1968-11-07
2097,2214,5,1,1946-11-07
2098,2215,10,1,1925-01-29
2099,2216,1,0,1972-07-04
2100,2217,1,1,1974-02-20
2101,2218,43,1,1968-11-08
2102,2219,43,0,1964-11-28
2103,2220,20,0,1952-02-17
2104,2221,20,1,1945-03-15
2105,2222,1,0,1934-08-03
2106,2223,70,0,1943-05-24
2107,2224,54,1,1932-10-04
2108,2225,4,0,1960-11-06
2109,2226,74,0,1964-10-09
2110,2227,42,1,1975-07-25
2111,2228,43,0,1940-03-20
2112,2229,68,1,1944-09-07
2113,2230,5,1,1969-05-31
2114,2231,21,0,1971-10-13
2115,2232,36,1,1967-05-27
2116,2233,36,0,1964-12-24
2117,2235,14,0,1940-04-20
2118,2236,44,0,1978-06-27
2119,2237,47,1,1958-10-03
2120,2238,47,0,1954-02-19
2121,2239,6,0,1976-01-09
2122,2240,47,0,1932-03-12
2123,2241,47,1,1926-12-30
2124,2242,1,0,1976-06-05
2125,2243,1,1,1980-07-04
2126,2246,55,0,1953-08-01
2127,2247,35,0,1978-01-13
2128,2248,7,1,1975-10-24
2129,2249,32,0,1945-12-07
2130,2250,34,0,1938-12-08
2131,2251,26,0,1971-10-13
2132,2252,37,1,1965-11-15
2133,2253,37,0,1957-09-09
2134,2254,72,0,1927-12-09
2135,2255,50,0,1923-08-24
2136,2256,70,1,1974-06-05
2137,2257,62,0,1979-08-31
2138,2258,62,1,1979-11-03
2139,2259,19,0,1950-01-02
2140,2260,62,0,1962-04-22
2141,2261,62,1,1956-11-13
2142,2263,1,1,1934-08-17
2143,2264,4,1,1943-05-08
2144,2265,52,1,1977-09-18
2145,2266,16,1,1939-01-23
2146,2267,1,0,1966-04-10
2147,2268,10,1,1938-12-26
2148,2269,48,0,1963-11-10
2149,2270,61,0,1960-04-21
2150,2271,61,1,1964-11-07
2151,2274,9,1,1964-10-14
2152,2275,9,0,1965-07-24
2153,2276,44,0,1932-04-27
2154,2277,1,1,1979-03-25
2155,2278,76,1,1921-07-01
2156,2279,52,1,1953-11-06
2157,2280,10,0,1974-04-24
2158,2281,76,0,1978-06-06
2159,2282,60,1,1973-03-11
2160,2283,1,1,1961-08-09
2161,2286,54,0,1966-11-26
2162,2287,47,1,1979-10-21
2163,2288,32,0,1957-08-23
2164,2289,32,1,1954-08-21
2165,2290,31,0,1954-05-30
2166,2291,6,1,1957-09-19
2167,2292,59,1,1921-11-10
2168,2293,1,1,1969-11-22
2169,2294,32,0,1952-12-27
2170,2295,22,0,1939-02-28
2171,2296,22,1,1942-06-13
2172,2297,48,1,1965-01-18
2173,2298,48,0,1969-05-15
2174,2299,6,0,1940-02-20
2175,2300,35,0,1961-07-07
2176,2301,35,1,1960-12-19
2177,2302,74,1,1957-01-26
2178,2303,61,0,1939-04-01
2179,2304,61,1,1939-02-11
2180,2305,70,0,1949-06-10
2181,2306,70,1,1943-08-21
2182,2307,26,1,1923-09-06
2183,2308,27,0,1974-10-31
2184,2309,15,0,1976-05-13
2185,2310,40,1,1939-07-23
2186,2311,40,0,1935-10-01
2187,2312,11,0,1975-02-15
2188,2313,70,1,1980-10-29
2189,2314,34,0,1959-12-16
2190,2315,34,1,1963-10-08
2191,2316,1,1,1970-03-25
2192,2317,1,1,1976-02-22
2193,2318,20,0,1923-09-19
2194,2319,40,0,1970-05-16
2195,2320,60,1,1951-05-23
2196,2321,68,0,1968-01-12
2197,2322,15,1,1928-06-11
2198,2323,48,0,1942-06-29
2199,2324,27,1,1978-07-16
2200,2325,2,0,1955-02-03
2201,2326,72,0,1945-12-14
2202,2327,73,1,1919-10-27
2203,2328,24,1,1968-10-02
2204,2329,18,1,1973-01-02
2205,2330,40,0,1948-11-17
2206,2331,42,0,1957-05-31
2207,2332,60,0,1949-12-22
2208,2333,60,1,1949-10-12
2209,2335,66,0,1934-03-28
2210,2336,12,1,1922-07-17
2211,2337,12,0,1917-04-09
2212,2338,58,0,1957-07-25
2213,2339,58,1,1956-12-06
2214,2340,42,1,1953-05-02
2215,2341,42,0,1947-07-13
2216,2342,70,1,1948-12-18
2217,2343,1,1,1959-03-18
2218,2344,3,0,1924-04-27
2219,2345,33,1,1942-07-19
2220,2346,33,0,1947-10-25
2221,2347,35,0,1943-12-17
2222,2348,35,1,1933-04-24
2223,2349,46,0,1968-07-10
2224,2350,46,1,1967-06-09
2225,2351,38,1,1965-04-17
2226,2352,70,0,1977-09-29
2227,2353,4,0,1929-09-17
2228,2354,1,1,1967-12-21
2229,2355,6,0,1948-06-30
2230,2356,52,1,1930-07-10
2231,2357,52,0,1937-01-10
2232,2358,74,0,1946-10-16
2233,2359,74,1,1953-07-01
2234,2361,9,1,1968-09-24
2235,2362,9,0,1974-09-02
2236,2363,43,1,1947-06-18
2237,2364,56,0,1971-04-26
2238,2365,46,0,1953-06-26
2239,2366,35,1,1930-01-01
2240,2367,35,0,1931-04-05
2241,2368,64,0,1943-12-22
2242,2369,64,1,1940-12-19
2243,2370,41,0,1956-08-21
2244,2371,70,0,1956-02-07
2245,2372,23,0,1971-04-09
2246,2373,15,1,1954-01-19
2247,2374,9,1,1968-07-27
2248,2375,72,0,1965-07-25
2249,2376,72,1,1964-08-19
2250,2377,49,1,1950-11-17
2251,2378,63,0,1953-03-13
2252,2379,33,0,1964-06-19
2253,2380,40,1,1927-08-17
2254,2381,40,0,1931-10-11
2255,2382,62,0,1927-10-25
2256,2383,31,0,1947-01-01
2257,2384,31,1,1946-12-17
2258,2385,13,1,1933-05-05
2259,2386,13,0,1934-03-10
2260,2387,77,0,1945-07-16
2261,2388,42,1,1971-07-29
2262,2389,25,1,1924-07-20
2263,2390,57,1,1938-05-13
2264,2391,1,1,1942-01-24
2265,2392,26,1,1955-05-21
2266,2393,16,0,1976-08-23
2267,2394,5,1,1962-06-04
2268,2395,8,1,1953-03-11
2269,2396,41,0,1949-08-29
2270,2397,46,1,1918-07-14
2271,2398,71,0,1955-08-25
2272,2399,42,0,1943-05-02
2273,2400,19,1,1959-04-10
2274,2401,26,0,1948-01-26
2275,2402,41,1,1948-10-26
2276,2403,1,0,1963-01-25
2277,2404,27,0,1977-07-05
2278,2405,27,1,1975-08-21
2279,2406,49,0,1956-10-06
2280,2407,51,1,1975-08-27
2281,2408,6,0,1940-04-28
2282,2409,54,1,1964-05-27
2283,2410,73,0,1973-02-08
2284,2411,73,1,1968-08-17
2285,2412,20,1,1980-10-26
2286,2413,46,1,1961-08-09
2287,2414,54,0,1950-07-13
2288,2415,54,1,1957-04-24
2289,2416,72,0,1954-12-23
2290,2417,48,0,1938-06-21
2291,2418,1,0,1953-12-27
2292,2419,1,0,1954-06-23
2293,2420,48,0,1972-06-06
2294,2421,48,1,1970-11-10
2295,2422,68,0,1976-06-09
2296,2423,42,1,1957-07-09
2297,2424,54,1,1920-11-10
2298,2425,6,0,1977-07-18
2299,2426,74,1,1927-06-09
2300,2427,74,0,1934-11-30
2301,2428,1,0,1946-06-27
2302,2429,70,1,1973-11-22
2303,2430,5,1,1937-10-28
2304,2431,75,1,1966-10-10
2305,2432,27,0,1924-03-08
2306,2433,32,1,1964-06-19
2307,2434,42,0,1945-05-24
2308,2435,16,0,1943-10-18
2309,2436,25,0,1934-08-06
2310,2437,45,1,1936-12-27
2311,2438,52,0,1946-09-19
2312,2439,52,1,1944-11-26
2313,2440,17,1,1935-09-09
2314,2441,1,1,1928-10-06
2315,2442,1,0,1927-07-08
2316,2443,75,1,1949-05-23
2317,2444,4,1,1934-08-26
2318,2445,54,1,1969-02-26
2319,2447,68,1,1972-10-07
2320,2448,68,0,1971-07-01
2321,2449,1,1,1967-12-28
2322,2450,54,0,1975-05-17
2323,2451,42,1,1939-12-06
2324,2452,64,0,1952-06-07
2325,2453,13,1,1924-01-13
2326,2454,69,0,1940-09-04
2327,2455,72,1,1919-11-04
2328,2456,72,0,1923-12-04
2329,2457,68,1,1940-08-17
2330,2458,68,0,1932-08-09
2331,2459,20,0,1974-07-22
2332,2460,19,0,1963-01-05
2333,2461,64,1,1967-04-02
2334,2462,19,1,1934-06-06
2335,2463,7,1,1944-12-17
2336,2464,30,1,1945-09-01
2337,2465,51,1,1973-10-17
2338,2467,36,0,1946-05-16
2339,2468,71,1,1965-03-18
2340,2469,54,0,1957-09-10
2341,2470,53,1,1943-06-14
2342,2471,53,0,1942-01-05
2343,2472,70,0,1976-03-29
2344,2473,20,0,1976-10-17
2345,2474,42,1,1957-04-06
2346,2475,44,0,1982-02-02
2347,2476,75,0,1957-02-16
2348,2477,75,1,1952-06-14
2349,2478,48,0,1940-05-24
2350,2479,31,0,1959-03-31
2351,2480,46,0,1976-12-08
2352,2481,6,1,1948-06-22
2353,2482,34,1,1925-01-07
2354,2483,34,0,1929-12-30
2355,2484,68,1,1969-12-21
2356,2485,20,1,1933-05-15
2357,2486,76,0,1961-10-05
2358,2487,67,0,1967-09-25
2359,2488,9,0,1980-09-22
2360,2489,64,0,1975-01-28
2361,2490,61,0,1961-03-26
2362,2491,5,0,1939-03-20
2363,2492,5,1,1943-12-13
2364,2493,1,1,1962-10-09
2365,2494,37,1,1971-01-06
2366,2495,58,0,1939-12-14
2367,2496,1,1,1972-07-07
2368,2497,34,0,1962-04-06
2369,2498,37,1,1980-03-12
2370,2499,13,1,1944-08-04
2371,2500,24,0,1946-08-20
2372,2501,70,0,1940-12-04
2373,2502,1,0,1935-03-13
2374,2503,54,0,1977-09-23
2375,2504,61,1,1950-01-09
2376,2505,25,0,1960-04-30
2377,2506,76,1,1976-09-27
2378,2507,37,0,1952-08-26
2379,2508,72,0,1965-08-07
2380,2509,72,1,1971-02-06
2381,2510,72,0,1959-06-10
2382,2511,35,0,1975-03-27
2383,2512,35,1,1974-07-27
2384,2513,41,1,1941-05-08
2385,2514,59,1,1957-02-11
2386,2515,12,1,1958-06-03
2387,2516,33,0,1942-01-05
2388,2517,18,1,1924-09-09
2389,2518,18,0,1921-05-07
2390,2519,29,0,1970-08-06
2391,2520,62,1,1944-07-30
2392,2521,55,0,1947-03-30
2393,2522,74,1,1937-09-08
2394,2523,74,0,1937-12-02
2395,2524,36,1,1959-07-31
2396,2525,36,0,1952-07-10
2397,2526,1,1,1964-07-26
2398,2527,44,0,1947-07-31
2399,2528,25,1,1977-02-16
2400,2529,70,1,1939-06-22
2401,2530,8,1,1950-02-11
2402,2531,5,0,1954-01-24
2403,2532,29,1,1937-05-09
2404,2533,40,0,1929-07-17
2405,2534,1,1,1943-01-10
2406,2535,1,1,1945-01-10
2407,2536,64,1,1961-10-22
2408,2537,73,1,1957-10-10
2409,2538,56,1,1980-02-23
2410,2539,32,0,1972-01-21
2411,2540,46,1,1981-06-26
2412,2542,3,1,1944-12-19
2413,2543,3,0,1952-08-27
2414,2545,9,0,1953-09-28
2415,2546,41,0,1961-12-03
2416,2547,48,0,1953-10-29
2417,2548,48,1,1953-10-06
2418,2549,70,0,1923-05-05
2419,2550,1,0,1976-10-12
2420,2551,70,0,1939-08-11
2421,2552,74,0,1964-01-24
2422,2553,34,1,1976-11-24
2423,2554,64,1,1941-09-20
2424,2555,42,1,1963-09-23
2425,2556,44,0,1951-02-10
2426,2557,7,1,1957-02-18
2427,2558,30,1,1959-01-18
2428,2559,8,0,1965-03-31
2429,2560,70,0,1974-06-20
2430,2561,48,1,1945-07-26
2431,2562,42,1,1952-11-01
2432,2563,74,1,1971-09-08
2433,2565,64,1,1946-05-22
2434,2566,29,0,1963-03-25
2435,2567,64,1,1943-05-30
2436,2568,64,0,1938-06-11
2437,2569,69,1,1948-04-01
2438,2570,69,0,1947-06-19
2439,2571,43,0,1979-04-25
2440,2572,1,1,1953-10-08
2441,2573,1,0,1965-03-10
2442,2574,29,0,1932-04-22
2443,2576,46,0,1979-05-16
2444,2577,70,1,1918-01-07
2445,2578,76,1,1954-07-08
2446,2579,11,0,1935-01-02
2447,2580,11,1,1935-03-07
2448,2581,52,0,1953-11-19
2449,2582,51,1,1938-12-15
2450,2583,75,1,1937-06-17
2451,2584,4,0,1944-12-15
2452,2585,75,0,1971-08-28
2453,2586,8,1,1966-05-14
2454,2587,8,0,1973-01-03
2455,2588,33,1,1958-05-19
2456,2589,21,1,1963-02-17
2457,2590,42,0,1964-10-19
2458,2591,42,1,1960-02-27
2459,2592,1,0,1980-08-31
2460,2593,1,1,1977-06-10
2461,2594,55,1,1963-07-31
2462,2596,31,1,1961-10-08
2463,2597,28,0,1969-08-06
2464,2598,28,1,1965-10-25
2465,2599,1,1,1946-01-09
2466,2600,7,0,1923-04-17
2467,2601,37,1,1961-07-25
2468,2602,37,0,1966-08-20
2469,2603,38,0,1972-11-03
2470,2604,22,1,1926-07-11
2471,2605,22,0,1925-04-17
2472,2606,31,1,1943-01-04
2473,2607,63,1,1943-03-27
2474,2608,58,0,1943-09-15
2475,2609,1,1,1977-05-09
2476,2610,1,0,1980-05-03
2477,2611,77,1,1938-11-09
2478,2612,38,1,1975-02-03
2479,2613,1,1,1977-10-26
2480,2614,72,1,1946-03-14
2481,2615,64,0,1945-08-26
2482,2616,50,1,1970-07-07
2483,2617,50,0,1962-06-26
2484,2618,17,1,1942-08-14
2485,2619,63,0,1969-07-09
2486,2620,63,1,1968-07-18
2487,2621,51,1,1956-05-09
2488,2622,71,1,1973-06-07
2489,2623,16,0,1965-07-16
2490,2625,57,1,1972-10-07
2491,2626,1,1,1940-02-14
2492,2628,1,0,1931-11-05
2493,2629,1,1,1931-12-03
2494,2630,64,0,1937-08-20
2495,2631,18,1,1970-05-21
2496,2632,18,0,1963-02-25
2497,2633,1,0,1967-07-12
2498,2635,67,0,1966-12-10
2499,2636,28,1,1918-10-24
2500,2637,64,1,1935-06-06
2501,2638,1,1,1942-01-07
2502,2639,45,0,1950-03-04
2503,2640,45,1,1951-01-29
2504,2642,22,1,1973-09-04
2505,2643,54,0,1946-01-07
2506,2644,6,0,1964-03-23
2507,2645,67,1,1920-04-22
2508,2646,63,0,1937-06-07
2509,2647,9,1,1940-03-26
2510,2648,9,0,1934-10-10
2511,2650,75,1,1975-03-05
2512,2651,75,0,1969-11-27
2513,2652,41,0,1949-05-09
2514,2653,1,1,1950-01-25
2515,2654,59,0,1939-10-08
2516,2655,44,1,1963-08-12
2517,2656,54,1,1955-09-15
2518,2657,73,1,1948-07-09
2519,2658,11,1,1933-01-21
2520,2659,46,1,1941-05-24
2521,2661,1,0,1961-10-17
2522,2662,1,1,1978-08-29
2523,2663,8,1,1976-10-01
2524,2666,47,0,1935-07-06
2525,2667,9,1,1972-01-01
2526,2668,9,0,1975-02-09
2527,2669,51,1,1927-05-08
2528,2670,45,1,1936-09-13
2529,2671,35,0,1972-04-22
2530,2672,7,0,1940-03-26
2531,2673,65,1,1959-07-16
2532,2674,65,0,1952-10-03
2533,2675,31,1,1924-01-22
2534,2676,61,1,1961-06-01
2535,2677,33,1,1922-05-24
2536,2678,33,0,1918-05-15
2537,2679,1,1,1938-09-30
2538,2680,1,0,1945-09-02
2539,2681,45,0,1971-01-04
2540,2682,45,1,1975-01-14
2541,2683,48,0,1929-06-13
2542,2684,74,0,1953-02-11
2543,2685,73,0,1969-06-21
2544,2686,19,0,1951-03-24
2545,2687,19,1,1949-08-22
2546,2688,60,0,1967-10-24
2547,2689,16,1,1923-01-17
2548,2690,58,0,1971-12-25
2549,2691,47,1,1964-05-17
2550,2692,44,1,1925-05-30
2551,2693,46,0,1976-08-04
2552,2694,15,0,1927-10-06
2553,2695,15,1,1929-05-16
2554,2696,2,1,1947-09-04
2555,2697,2,0,1948-08-14
2556,2698,31,0,1970-10-07
2557,2699,31,1,1977-02-23
2558,2700,34,1,1945-02-22
2559,2701,1,1,1952-03-29
2560,2702,7,1,1919-02-26
2561,2703,2,0,1973-03-12
2562,2704,1,0,1949-05-22
2563,2705,43,1,1924-04-30
2564,2706,3,1,1967-07-02
2565,2707,45,1,1969-05-23
2566,2708,73,1,1958-08-12
2567,2709,26,1,1946-06-14
2568,2712,25,1,1956-01-17
2569,2713,36,1,1962-09-02
2570,2714,6,0,1970-03-06
2571,2715,7,1,1957-07-04
2572,2716,25,0,1969-07-13
2573,2717,46,1,1930-04-28
2574,2718,46,0,1932-12-22
2575,2719,29,0,1964-10-30
2576,2720,1,0,1949-09-05
2577,2721,24,0,1950-06-26
2578,2724,35,1,1975-03-01
2579,2726,1,0,1973-07-28
